YEAR;MO;DY;HOUR;P;T
2022.0;1.0;2.0;22.0;52.45762711864407;10.0
2022.0;1.0;2.0;23.0;59.42372881355932;10.0
2022.0;1.0;3.0;0.0;65.33898305084746;9.0
2022.0;1.0;3.0;1.0;62.189655172413794;9.0
2022.0;1.0;3.0;2.0;66.91525423728814;8.0
2022.0;1.0;3.0;3.0;63.74576271186441;8.0
2022.0;1.0;3.0;4.0;81.83050847457628;9.0
2022.0;1.0;3.0;5.0;85.76271186440678;9.0
2022.0;1.0;3.0;6.0;84.11864406779661;9.0
2022.0;1.0;3.0;7.0;105.0;9.0
2022.0;1.0;3.0;8.0;96.76271186440678;9.0
2022.0;1.0;3.0;9.0;92.84745762711864;9.0
2022.0;1.0;3.0;10.0;89.49152542372882;9.0
2022.0;1.0;3.0;11.0;85.71186440677967;9.0
2022.0;1.0;3.0;12.0;84.65517241379311;9.0
2022.0;1.0;3.0;13.0;80.8135593220339;9.0
2022.0;1.0;3.0;14.0;86.03389830508475;8.0
2022.0;1.0;3.0;15.0;84.66101694915254;9.0
2022.0;1.0;3.0;16.0;80.22033898305085;9.0
2022.0;1.0;3.0;17.0;74.27118644067797;9.0
2022.0;1.0;3.0;18.0;75.27118644067797;8.0
2022.0;1.0;3.0;19.0;72.62711864406779;8.0
2022.0;1.0;3.0;20.0;75.33898305084746;8.0
2022.0;1.0;3.0;21.0;74.13559322033899;8.0
2022.0;1.0;3.0;22.0;66.84482758620689;7.0
2022.0;1.0;3.0;23.0;66.88135593220339;7.0
2022.0;1.0;4.0;0.0;71.33898305084746;7.0
2022.0;1.0;4.0;1.0;68.55932203389831;7.0
2022.0;1.0;4.0;2.0;77.76271186440678;7.0
2022.0;1.0;4.0;3.0;77.84745762711864;7.0
2022.0;1.0;4.0;4.0;77.44067796610169;6.0
2022.0;1.0;4.0;5.0;81.69491525423729;6.0
2022.0;1.0;4.0;6.0;86.57627118644068;6.0
2022.0;1.0;4.0;7.0;105.89830508474576;6.0
2022.0;1.0;4.0;8.0;111.08620689655173;6.0
2022.0;1.0;4.0;9.0;101.03389830508475;6.0
2022.0;1.0;4.0;10.0;101.61016949152543;6.0
2022.0;1.0;4.0;11.0;93.84745762711864;6.0
2022.0;1.0;4.0;12.0;93.15254237288136;6.0
2022.0;1.0;4.0;13.0;88.96610169491525;6.0
2022.0;1.0;4.0;14.0;88.91525423728814;6.0
2022.0;1.0;4.0;15.0;92.57627118644068;6.0
2022.0;1.0;4.0;16.0;90.13559322033899;6.0
2022.0;1.0;4.0;17.0;86.2542372881356;6.0
2022.0;1.0;4.0;18.0;94.24137931034483;6.0
2022.0;1.0;4.0;19.0;90.20338983050847;6.0
2022.0;1.0;4.0;20.0;89.9322033898305;5.0
2022.0;1.0;4.0;21.0;88.28813559322033;4.0
2022.0;1.0;4.0;22.0;83.44067796610169;2.0
2022.0;1.0;4.0;23.0;100.96610169491525;2.0
2022.0;1.0;5.0;0.0;108.0677966101695;2.0
2022.0;1.0;5.0;1.0;109.40677966101696;2.0
2022.0;1.0;5.0;2.0;106.96610169491525;1.0
2022.0;1.0;5.0;3.0;114.71186440677967;1.0
2022.0;1.0;5.0;4.0;116.33898305084746;0.0
2022.0;1.0;5.0;5.0;118.37931034482759;0.0
2022.0;1.0;5.0;6.0;133.45762711864407;0.0
2022.0;1.0;5.0;7.0;147.3050847457627;0.0
2022.0;1.0;5.0;8.0;138.74576271186442;1.0
2022.0;1.0;5.0;9.0;133.0;1.0
2022.0;1.0;5.0;10.0;137.35593220338984;2.0
2022.0;1.0;5.0;11.0;122.0;2.0
2022.0;1.0;5.0;12.0;129.5593220338983;3.0
2022.0;1.0;5.0;13.0;118.64406779661017;3.0
2022.0;1.0;5.0;14.0;118.88135593220339;4.0
2022.0;1.0;5.0;15.0;117.08620689655173;4.0
2022.0;1.0;5.0;16.0;110.2542372881356;3.55
2022.0;1.0;5.0;17.0;109.79661016949153;3.396666667
2022.0;1.0;5.0;18.0;106.71186440677967;3.463333333
2022.0;1.0;5.0;19.0;110.52542372881356;3.371666667
2022.0;1.0;5.0;20.0;124.32203389830508;3.468333333
2022.0;1.0;5.0;21.0;111.10169491525424;3.246666667
2022.0;1.0;5.0;22.0;99.13559322033899;3.143333333
2022.0;1.0;5.0;23.0;96.03448275862068;3.101666667
2022.0;1.0;6.0;0.0;100.83050847457628;3.045
2022.0;1.0;6.0;1.0;107.22413793103448;1.858333333
2022.0;1.0;6.0;2.0;106.52542372881356;1.823333333
2022.0;1.0;6.0;3.0;104.89830508474576;2.066666667
2022.0;1.0;6.0;4.0;111.22033898305085;1.983333333
2022.0;1.0;6.0;5.0;111.89830508474576;2.066666667
2022.0;1.0;6.0;6.0;124.08474576271186;1.491666667
2022.0;1.0;6.0;7.0;140.4406779661017;1.375
2022.0;1.0;6.0;8.0;136.98305084745763;1.088333333
2022.0;1.0;6.0;9.0;116.03389830508475;1.26
2022.0;1.0;6.0;10.0;115.91525423728814;1.25
2022.0;1.0;6.0;11.0;119.17241379310344;2.116666667
2022.0;1.0;6.0;12.0;115.72881355932203;2.34
2022.0;1.0;6.0;13.0;112.55932203389831;3.55
2022.0;1.0;6.0;14.0;118.62711864406779;3.376666667
2022.0;1.0;6.0;15.0;112.15254237288136;2.853333333
2022.0;1.0;6.0;16.0;109.96610169491525;2.951666667
2022.0;1.0;6.0;17.0;114.8135593220339;2.096666667
2022.0;1.0;6.0;18.0;123.45762711864407;1.36
2022.0;1.0;6.0;19.0;126.45762711864407;0.985
2022.0;1.0;6.0;20.0;124.62711864406779;0.86
2022.0;1.0;6.0;21.0;110.13559322033899;0.713333333
2022.0;1.0;6.0;22.0;95.67241379310344;0.68
2022.0;1.0;6.0;23.0;96.67796610169492;0.793333333
2022.0;1.0;7.0;0.0;95.44067796610169;1.2
2022.0;1.0;7.0;1.0;95.38983050847457;1.335
2022.0;1.0;7.0;2.0;96.83050847457628;1.738333333
2022.0;1.0;7.0;3.0;95.27118644067797;1.956666667
2022.0;1.0;7.0;4.0;100.0677966101695;1.988333333
2022.0;1.0;7.0;5.0;104.40677966101696;1.873333333
2022.0;1.0;7.0;6.0;128.79661016949152;1.066666667
2022.0;1.0;7.0;7.0;130.47457627118644;1.176666667
2022.0;1.0;7.0;8.0;135.5344827586207;1.32
2022.0;1.0;7.0;9.0;125.7457627118644;1.021666667
2022.0;1.0;7.0;10.0;123.40677966101696;1.265
2022.0;1.0;7.0;11.0;120.55932203389831;1.92
2022.0;1.0;7.0;12.0;117.52542372881356;2.735
2022.0;1.0;7.0;13.0;112.57627118644068;3.143333333
2022.0;1.0;7.0;14.0;112.52542372881356;3.1
2022.0;1.0;7.0;15.0;113.7457627118644;1.946666667
2022.0;1.0;7.0;16.0;112.7457627118644;2.306666667
2022.0;1.0;7.0;17.0;121.08474576271186;2.438333333
2022.0;1.0;7.0;18.0;110.70689655172414;1.905
2022.0;1.0;7.0;19.0;103.11864406779661;1.305
2022.0;1.0;7.0;20.0;101.22033898305085;1.355
2022.0;1.0;7.0;21.0;92.64406779661017;1.888333333
2022.0;1.0;7.0;22.0;90.61016949152543;2.163333333
2022.0;1.0;7.0;23.0;109.86440677966101;1.413333333
2022.0;1.0;8.0;0.0;93.84745762711864;0.405
2022.0;1.0;8.0;1.0;88.40677966101696;0.363333333
2022.0;1.0;8.0;2.0;96.28813559322033;0.57
2022.0;1.0;8.0;3.0;90.98305084745763;0.851666667
2022.0;1.0;8.0;4.0;87.10344827586206;1.04
2022.0;1.0;8.0;5.0;90.52542372881356;0.448333333
2022.0;1.0;8.0;6.0;100.8135593220339;0.55
2022.0;1.0;8.0;7.0;100.23728813559322;0.658333333
2022.0;1.0;8.0;8.0;92.22033898305085;0.706666667
2022.0;1.0;8.0;9.0;95.42372881355932;0.628333333
2022.0;1.0;8.0;10.0;96.30508474576271;0.64
2022.0;1.0;8.0;11.0;92.08474576271186;0.895
2022.0;1.0;8.0;12.0;97.96610169491525;1.205
2022.0;1.0;8.0;13.0;96.84745762711864;1.555
2022.0;1.0;8.0;14.0;99.01694915254237;1.651666667
2022.0;1.0;8.0;15.0;95.56896551724138;2.065
2022.0;1.0;8.0;16.0;93.64406779661017;2.478333333
2022.0;1.0;8.0;17.0;94.64406779661017;2.883333333
2022.0;1.0;8.0;18.0;92.13559322033899;3.075
2022.0;1.0;8.0;19.0;82.49152542372882;3.375
2022.0;1.0;8.0;20.0;86.62711864406779;3.553333333
2022.0;1.0;8.0;21.0;88.35593220338983;3.935
2022.0;1.0;8.0;22.0;83.89830508474576;4.148333333
2022.0;1.0;8.0;23.0;84.57627118644068;4.471666667
2022.0;1.0;9.0;0.0;91.91525423728814;4.858333333
2022.0;1.0;9.0;1.0;87.27586206896552;5.261666667
2022.0;1.0;9.0;2.0;95.10169491525424;3.993333333
2022.0;1.0;9.0;3.0;94.54237288135593;3.505
2022.0;1.0;9.0;4.0;99.01694915254237;3.933333333
2022.0;1.0;9.0;5.0;97.13559322033899;3.926666667
2022.0;1.0;9.0;6.0;94.30508474576271;3.971666667
2022.0;1.0;9.0;7.0;93.38983050847457;3.423333333
2022.0;1.0;9.0;8.0;98.96610169491525;2.96
2022.0;1.0;9.0;9.0;98.67796610169492;2.848333333
2022.0;1.0;9.0;10.0;100.08474576271186;3.015
2022.0;1.0;9.0;11.0;95.6896551724138;3.418333333
2022.0;1.0;9.0;12.0;95.45762711864407;3.826666667
2022.0;1.0;9.0;13.0;90.79661016949153;4.43
2022.0;1.0;9.0;14.0;91.0677966101695;4.62
2022.0;1.0;9.0;15.0;88.35593220338983;4.608333333
2022.0;1.0;9.0;16.0;90.11864406779661;3.838333333
2022.0;1.0;9.0;17.0;94.59322033898304;3.083333333
2022.0;1.0;9.0;18.0;93.11864406779661;2.286666667
2022.0;1.0;9.0;19.0;96.54237288135593;2.63
2022.0;1.0;9.0;20.0;99.08474576271186;2.496666667
2022.0;1.0;9.0;21.0;104.7457627118644;1.806666667
2022.0;1.0;9.0;22.0;99.94827586206897;1.198333333
2022.0;1.0;9.0;23.0;96.16949152542372;0.776666667
2022.0;1.0;10.0;0.0;101.03389830508475;0.53
2022.0;1.0;10.0;1.0;94.59322033898304;0.293333333
2022.0;1.0;10.0;2.0;100.0;0.628333333
2022.0;1.0;10.0;3.0;117.1864406779661;0.75
2022.0;1.0;10.0;4.0;117.84745762711864;0.511666667
2022.0;1.0;10.0;5.0;128.1864406779661;0.326666667
2022.0;1.0;10.0;6.0;129.5593220338983;0.186666667
2022.0;1.0;10.0;7.0;129.52542372881356;-0.101666667
2022.0;1.0;10.0;8.0;142.1551724137931;-1.036666667
2022.0;1.0;10.0;9.0;129.5084745762712;-1.208333333
2022.0;1.0;10.0;10.0;134.28813559322035;-1.01
2022.0;1.0;10.0;11.0;138.11864406779662;-0.911666667
2022.0;1.0;10.0;12.0;132.47457627118644;-0.65
2022.0;1.0;10.0;13.0;125.84745762711864;-0.121666667
2022.0;1.0;10.0;14.0;158.6949152542373;0.451666667
2022.0;1.0;10.0;15.0;117.98305084745763;0.96
2022.0;1.0;10.0;16.0;127.37288135593221;0.888333333
2022.0;1.0;10.0;17.0;143.6271186440678;0.255
2022.0;1.0;10.0;18.0;132.6551724137931;-0.205
2022.0;1.0;10.0;19.0;116.16949152542372;-0.445
2022.0;1.0;10.0;20.0;118.9322033898305;-0.668333333
2022.0;1.0;10.0;21.0;104.30508474576271;-0.89
2022.0;1.0;10.0;22.0;99.45762711864407;-1.265
2022.0;1.0;10.0;23.0;108.66101694915254;-1.523333333
2022.0;1.0;11.0;0.0;109.32203389830508;-1.87
2022.0;1.0;11.0;1.0;104.72881355932203;-1.818333333
2022.0;1.0;11.0;2.0;119.67796610169492;-2.061666667
2022.0;1.0;11.0;3.0;138.25423728813558;-2.08
2022.0;1.0;11.0;4.0;133.81034482758622;-2.165
2022.0;1.0;11.0;5.0;156.22033898305085;-2.098333333
2022.0;1.0;11.0;6.0;154.79661016949152;-1.973333333
2022.0;1.0;11.0;7.0;140.0677966101695;-2.003333333
2022.0;1.0;11.0;8.0;140.76271186440678;-1.611666667
2022.0;1.0;11.0;9.0;137.0;-1.291666667
2022.0;1.0;11.0;10.0;142.0;-0.175
2022.0;1.0;11.0;11.0;140.57627118644066;0.478333333
2022.0;1.0;11.0;12.0;142.8135593220339;1.153333333
2022.0;1.0;11.0;13.0;145.0;2.751666667
2022.0;1.0;11.0;14.0;125.03389830508475;3.705
2022.0;1.0;11.0;15.0;111.86206896551724;4.408333333
2022.0;1.0;11.0;16.0;121.0;3.825
2022.0;1.0;11.0;17.0;133.3050847457627;3.406666667
2022.0;1.0;11.0;18.0;122.54237288135593;2.941666667
2022.0;1.0;11.0;19.0;129.35593220338984;2.481666667
2022.0;1.0;11.0;20.0;117.59322033898304;1.798333333
2022.0;1.0;11.0;21.0;109.66101694915254;1.166666667
2022.0;1.0;11.0;22.0;106.35593220338983;1.051666667
2022.0;1.0;11.0;23.0;106.64406779661017;0.43
2022.0;1.0;12.0;0.0;105.69491525423729;0.25
2022.0;1.0;12.0;1.0;104.91379310344827;0.34
2022.0;1.0;12.0;2.0;108.52542372881356;0.096666667
2022.0;1.0;12.0;3.0;113.79661016949153;0.181666667
2022.0;1.0;12.0;4.0;110.59322033898304;0.296666667
2022.0;1.0;12.0;5.0;134.9322033898305;0.016666667
2022.0;1.0;12.0;6.0;127.91525423728814;0.591666667
2022.0;1.0;12.0;7.0;163.4406779661017;0.626666667
2022.0;1.0;12.0;8.0;147.47457627118644;0.048333333
2022.0;1.0;12.0;9.0;128.94915254237287;0.853333333
2022.0;1.0;12.0;10.0;159.61016949152543;1.561666667
2022.0;1.0;12.0;11.0;151.1206896551724;1.781666667
2022.0;1.0;12.0;12.0;112.61016949152543;1.71
2022.0;1.0;12.0;13.0;130.64406779661016;1.915
2022.0;1.0;12.0;14.0;142.45762711864407;1.885
2022.0;1.0;12.0;15.0;129.6271186440678;1.896666667
2022.0;1.0;12.0;16.0;124.89830508474576;2.025
2022.0;1.0;12.0;17.0;129.83050847457628;2.191666667
2022.0;1.0;12.0;18.0;124.94915254237289;1.846666667
2022.0;1.0;12.0;19.0;120.49152542372882;2.04
2022.0;1.0;12.0;20.0;108.91525423728814;2.063333333
2022.0;1.0;12.0;21.0;103.51724137931035;1.818333333
2022.0;1.0;12.0;22.0;95.77966101694915;1.438333333
2022.0;1.0;12.0;23.0;94.77966101694915;1.22
2022.0;1.0;13.0;0.0;98.45762711864407;0.908333333
2022.0;1.0;13.0;1.0;94.76271186440678;0.638333333
2022.0;1.0;13.0;2.0;105.13559322033899;0.266666667
2022.0;1.0;13.0;3.0;105.66101694915254;-0.131666667
2022.0;1.0;13.0;4.0;108.05084745762711;-0.465
2022.0;1.0;13.0;5.0;115.05084745762711;-0.518333333
2022.0;1.0;13.0;6.0;131.59322033898306;-0.763333333
2022.0;1.0;13.0;7.0;157.16949152542372;-1.16
2022.0;1.0;13.0;8.0;141.77586206896552;-1.393333333
2022.0;1.0;13.0;9.0;135.52542372881356;-1.35
2022.0;1.0;13.0;10.0;149.89830508474577;-0.976666667
2022.0;1.0;13.0;11.0;144.74576271186442;0.405
2022.0;1.0;13.0;12.0;141.38983050847457;2.438333333
2022.0;1.0;13.0;13.0;97.27118644067797;4.956666667
2022.0;1.0;13.0;14.0;105.77966101694915;6.738333333
2022.0;1.0;13.0;15.0;103.61016949152543;7.008333333
2022.0;1.0;13.0;16.0;104.61016949152543;6.356666667
2022.0;1.0;13.0;17.0;116.0;5.243333333
2022.0;1.0;13.0;18.0;114.55172413793103;4.28
2022.0;1.0;13.0;19.0;114.13559322033899;4.148333333
2022.0;1.0;13.0;20.0;114.9322033898305;3.568333333
2022.0;1.0;13.0;21.0;101.44067796610169;3.205
2022.0;1.0;13.0;22.0;96.42372881355932;2.126666667
2022.0;1.0;13.0;23.0;99.08474576271186;2.186666667
2022.0;1.0;14.0;0.0;99.84745762711864;1.52
2022.0;1.0;14.0;1.0;96.8135593220339;0.775
2022.0;1.0;14.0;2.0;97.0;0.788333333
2022.0;1.0;14.0;3.0;106.94915254237289;0.133333333
2022.0;1.0;14.0;4.0;103.13793103448276;0.011666667
2022.0;1.0;14.0;5.0;118.15254237288136;0.206666667
2022.0;1.0;14.0;6.0;130.5593220338983;-0.335
2022.0;1.0;14.0;7.0;150.22033898305085;-0.356666667
2022.0;1.0;14.0;8.0;154.77966101694915;-0.273333333
2022.0;1.0;14.0;9.0;140.05084745762713;-0.075
2022.0;1.0;14.0;10.0;145.11864406779662;1.075
2022.0;1.0;14.0;11.0;150.40677966101694;3.168333333
2022.0;1.0;14.0;12.0;135.45762711864407;4.396666667
2022.0;1.0;14.0;13.0;92.66101694915254;6.783333333
2022.0;1.0;14.0;14.0;106.0677966101695;7.686666667
2022.0;1.0;14.0;15.0;118.98275862068965;7.615
2022.0;1.0;14.0;16.0;126.0;6.705
2022.0;1.0;14.0;17.0;116.35593220338983;5.435
2022.0;1.0;14.0;18.0;111.47457627118644;4.025
2022.0;1.0;14.0;19.0;112.44067796610169;3.053333333
2022.0;1.0;14.0;20.0;120.76271186440678;2.346666667
2022.0;1.0;14.0;21.0;119.66101694915254;1.991666667
2022.0;1.0;14.0;22.0;121.37288135593221;0.755
2022.0;1.0;14.0;23.0;132.08474576271186;-0.815
2022.0;1.0;15.0;0.0;122.38983050847457;-0.95
2022.0;1.0;15.0;1.0;116.44827586206897;-1.431666667
2022.0;1.0;15.0;2.0;119.7457627118644;-1.303333333
2022.0;1.0;15.0;3.0;127.01694915254237;-1.248333333
2022.0;1.0;15.0;4.0;146.40677966101694;-2.15
2022.0;1.0;15.0;5.0;140.5593220338983;-2.491666667
2022.0;1.0;15.0;6.0;141.72881355932202;-2.79
2022.0;1.0;15.0;7.0;147.1864406779661;-3.028333333
2022.0;1.0;15.0;8.0;149.42372881355934;-3.156666667
2022.0;1.0;15.0;9.0;142.28813559322035;-2.735
2022.0;1.0;15.0;10.0;150.59322033898306;-1.196666667
2022.0;1.0;15.0;11.0;144.58620689655172;0.181666667
2022.0;1.0;15.0;12.0;133.57627118644066;1.528333333
2022.0;1.0;15.0;13.0;82.66101694915254;4.916666667
2022.0;1.0;15.0;14.0;94.62711864406779;5.996666667
2022.0;1.0;15.0;15.0;106.57627118644068;5.546666667
2022.0;1.0;15.0;16.0;107.9322033898305;4.886666667
2022.0;1.0;15.0;17.0;121.98305084745763;3.095
2022.0;1.0;15.0;18.0;102.59322033898304;2.148333333
2022.0;1.0;15.0;19.0;107.47457627118644;2.906666667
2022.0;1.0;15.0;20.0;105.33898305084746;2.048333333
2022.0;1.0;15.0;21.0;114.10344827586206;2.66
2022.0;1.0;15.0;22.0;115.89830508474576;3.451666667
2022.0;1.0;15.0;23.0;117.38983050847457;1.771666667
2022.0;1.0;16.0;0.0;124.64406779661017;1.158333333
2022.0;1.0;16.0;1.0;125.98305084745763;0.69
2022.0;1.0;16.0;2.0;121.10169491525424;0.233333333
2022.0;1.0;16.0;3.0;112.71186440677967;0.341666667
2022.0;1.0;16.0;4.0;120.0;0.315
2022.0;1.0;16.0;5.0;124.45762711864407;0.553333333
2022.0;1.0;16.0;6.0;124.0677966101695;0.625
2022.0;1.0;16.0;7.0;116.9322033898305;0.763333333
2022.0;1.0;16.0;8.0;124.27586206896552;1.0
2022.0;1.0;16.0;9.0;125.77966101694915;1.191666667
2022.0;1.0;16.0;10.0;123.55932203389831;1.315
2022.0;1.0;16.0;11.0;122.0;1.545
2022.0;1.0;16.0;12.0;118.86440677966101;1.978333333
2022.0;1.0;16.0;13.0;113.35593220338983;2.386666667
2022.0;1.0;16.0;14.0;110.9322033898305;2.55
2022.0;1.0;16.0;15.0;110.1864406779661;2.601666667
2022.0;1.0;16.0;16.0;130.5084745762712;2.503333333
2022.0;1.0;16.0;17.0;122.79661016949153;2.316666667
2022.0;1.0;16.0;18.0;116.62068965517241;2.156666667
2022.0;1.0;16.0;19.0;123.45762711864407;2.01
2022.0;1.0;16.0;20.0;110.11864406779661;1.885
2022.0;1.0;16.0;21.0;107.62711864406779;1.701666667
2022.0;1.0;16.0;22.0;106.64406779661017;1.761666667
2022.0;1.0;16.0;23.0;103.2542372881356;1.835
2022.0;1.0;17.0;0.0;108.45762711864407;1.998333333
2022.0;1.0;17.0;1.0;102.0677966101695;2.271666667
2022.0;1.0;17.0;2.0;110.7457627118644;2.37
2022.0;1.0;17.0;3.0;120.0;2.575
2022.0;1.0;17.0;4.0;134.13793103448276;2.636666667
2022.0;1.0;17.0;5.0;144.03389830508473;2.995
2022.0;1.0;17.0;6.0;100.0677966101695;3.211666667
2022.0;1.0;17.0;7.0;156.61016949152543;3.38
2022.0;1.0;17.0;8.0;141.11864406779662;3.438333333
2022.0;1.0;17.0;9.0;95.9322033898305;3.581666667
2022.0;1.0;17.0;10.0;149.01694915254237;4.035
2022.0;1.0;17.0;11.0;112.08474576271186;4.323333333
2022.0;1.0;17.0;12.0;95.23728813559322;4.888333333
2022.0;1.0;17.0;13.0;136.135593220339;5.283333333
2022.0;1.0;17.0;14.0;111.25862068965517;5.136666667
2022.0;1.0;17.0;15.0;95.0677966101695;5.038333333
2022.0;1.0;17.0;16.0;117.35593220338983;5.073333333
2022.0;1.0;17.0;17.0;113.69491525423729;5.088135593
2022.0;1.0;17.0;18.0;105.32203389830508;4.418333333
2022.0;1.0;17.0;19.0;105.84745762711864;4.566666667
2022.0;1.0;17.0;20.0;106.44067796610169;5.02
2022.0;1.0;17.0;21.0;95.79661016949153;5.038333333
2022.0;1.0;17.0;22.0;95.67796610169492;5.003333333
2022.0;1.0;17.0;23.0;94.05084745762711;5.016666667
2022.0;1.0;18.0;0.0;93.79661016949153;5.011666667
2022.0;1.0;18.0;1.0;94.27586206896552;5.01
2022.0;1.0;18.0;2.0;92.86440677966101;4.92
2022.0;1.0;18.0;3.0;92.45762711864407;4.888333333
2022.0;1.0;18.0;4.0;96.42372881355932;4.806666667
2022.0;1.0;18.0;5.0;98.71186440677967;4.796666667
2022.0;1.0;18.0;6.0;110.55932203389831;4.708333333
2022.0;1.0;18.0;7.0;104.69491525423729;4.555
2022.0;1.0;18.0;8.0;125.52542372881356;4.631666667
2022.0;1.0;18.0;9.0;112.47457627118644;4.796666667
2022.0;1.0;18.0;10.0;107.50847457627118;4.935
2022.0;1.0;18.0;11.0;108.32758620689656;5.28
2022.0;1.0;18.0;12.0;126.45762711864407;5.823333333
2022.0;1.0;18.0;13.0;79.20338983050847;6.808333333
2022.0;1.0;18.0;14.0;92.27118644067797;6.981666667
2022.0;1.0;18.0;15.0;88.7457627118644;6.906666667
2022.0;1.0;18.0;16.0;89.52542372881356;6.486666667
2022.0;1.0;18.0;17.0;89.28813559322033;5.976666667
2022.0;1.0;18.0;18.0;95.16949152542372;5.248333333
2022.0;1.0;18.0;19.0;97.30508474576271;4.453333333
2022.0;1.0;18.0;20.0;100.86440677966101;3.643333333
2022.0;1.0;18.0;21.0;96.65517241379311;2.628333333
2022.0;1.0;18.0;22.0;95.27118644067797;1.445
2022.0;1.0;18.0;23.0;96.98305084745763;1.003333333
2022.0;1.0;19.0;0.0;94.61016949152543;0.99
2022.0;1.0;19.0;1.0;96.11864406779661;1.31
2022.0;1.0;19.0;2.0;91.35593220338983;1.633333333
2022.0;1.0;19.0;3.0;98.76271186440678;1.823333333
2022.0;1.0;19.0;4.0;98.42372881355932;2.33
2022.0;1.0;19.0;5.0;104.9322033898305;2.375
2022.0;1.0;19.0;6.0;119.86440677966101;2.441666667
2022.0;1.0;19.0;7.0;137.70689655172413;2.501666667
2022.0;1.0;19.0;8.0;123.45762711864407;2.653333333
2022.0;1.0;19.0;9.0;108.03389830508475;2.821666667
2022.0;1.0;19.0;10.0;162.0;2.931666667
2022.0;1.0;19.0;11.0;96.83050847457628;2.991666667
2022.0;1.0;19.0;12.0;120.32203389830508;2.886666667
2022.0;1.0;19.0;13.0;137.08474576271186;2.85
2022.0;1.0;19.0;14.0;101.62711864406779;2.636666667
2022.0;1.0;19.0;15.0;128.94915254237287;2.686666667
2022.0;1.0;19.0;16.0;130.71186440677965;2.79
2022.0;1.0;19.0;17.0;120.35593220338983;2.866666667
2022.0;1.0;19.0;18.0;90.93103448275862;3.206666667
2022.0;1.0;19.0;19.0;100.72881355932203;3.661666667
2022.0;1.0;19.0;20.0;97.30508474576271;4.1
2022.0;1.0;19.0;21.0;90.38983050847457;4.451666667
2022.0;1.0;19.0;22.0;87.71186440677967;4.58
2022.0;1.0;19.0;23.0;83.96610169491525;4.17
2022.0;1.0;20.0;0.0;88.16949152542372;3.35
2022.0;1.0;20.0;1.0;85.98305084745763;2.483333333
2022.0;1.0;20.0;2.0;91.33898305084746;2.18
2022.0;1.0;20.0;3.0;95.66101694915254;2.138333333
2022.0;1.0;20.0;4.0;99.32758620689656;2.206666667
2022.0;1.0;20.0;5.0;102.71186440677967;2.34
2022.0;1.0;20.0;6.0;108.76271186440678;2.396666667
2022.0;1.0;20.0;7.0;135.96610169491527;2.388333333
2022.0;1.0;20.0;8.0;155.22033898305085;2.306666667
