YEAR;MO;DY;HOUR;P;T
2022.0;1.0;3.0;23.0;157.33898305084745;7.0
2022.0;1.0;4.0;0.0;144.61016949152543;7.0
2022.0;1.0;4.0;1.0;177.71186440677965;7.0
2022.0;1.0;4.0;2.0;161.40677966101694;7.0
2022.0;1.0;4.0;3.0;157.5344827586207;7.0
2022.0;1.0;4.0;4.0;155.6949152542373;6.0
2022.0;1.0;4.0;5.0;141.08474576271186;6.0
2022.0;1.0;4.0;6.0;188.64406779661016;6.0
2022.0;1.0;4.0;7.0;122.71186440677967;6.0
2022.0;1.0;4.0;8.0;121.1864406779661;6.0
2022.0;1.0;4.0;9.0;130.98305084745763;6.0
2022.0;1.0;4.0;10.0;138.05084745762713;6.0
2022.0;1.0;4.0;11.0;130.6271186440678;6.0
2022.0;1.0;4.0;12.0;129.76271186440678;6.0
2022.0;1.0;4.0;13.0;128.89655172413794;6.0
2022.0;1.0;4.0;14.0;132.76271186440678;6.0
2022.0;1.0;4.0;15.0;132.23728813559322;6.0
2022.0;1.0;4.0;16.0;133.40677966101694;6.0
2022.0;1.0;4.0;17.0;198.3728813559322;6.0
2022.0;1.0;4.0;18.0;157.77966101694915;6.0
2022.0;1.0;4.0;19.0;34.03389830508475;6.0
2022.0;1.0;4.0;20.0;62.23728813559322;5.0
2022.0;1.0;4.0;21.0;65.88135593220339;4.0
2022.0;1.0;4.0;22.0;81.88135593220339;2.0
2022.0;1.0;4.0;23.0;71.59322033898304;2.0
2022.0;1.0;5.0;0.0;125.0;2.0
2022.0;1.0;5.0;1.0;76.45762711864407;2.0
2022.0;1.0;5.0;2.0;80.64406779661017;1.0
2022.0;1.0;5.0;3.0;82.20338983050847;1.0
2022.0;1.0;5.0;4.0;92.47457627118644;0.0
2022.0;1.0;5.0;5.0;158.83050847457628;0.0
2022.0;1.0;5.0;6.0;105.05084745762711;0.0
2022.0;1.0;5.0;7.0;207.72881355932202;0.0
2022.0;1.0;5.0;8.0;153.23728813559322;1.0
2022.0;1.0;5.0;9.0;179.47457627118644;1.0
2022.0;1.0;5.0;10.0;182.1206896551724;2.0
2022.0;1.0;5.0;11.0;174.6271186440678;2.0
2022.0;1.0;5.0;12.0;164.91525423728814;3.0
2022.0;1.0;5.0;13.0;165.57627118644066;3.0
2022.0;1.0;5.0;14.0;171.28813559322035;4.0
2022.0;1.0;5.0;15.0;169.5084745762712;4.0
2022.0;1.0;5.0;16.0;169.89830508474577;3.55
2022.0;1.0;5.0;17.0;227.23728813559322;3.396666667
2022.0;1.0;5.0;18.0;180.77966101694915;3.463333333
2022.0;1.0;5.0;19.0;172.38983050847457;3.371666667
2022.0;1.0;5.0;20.0;98.46551724137932;3.468333333
2022.0;1.0;5.0;21.0;67.42372881355932;3.246666667
2022.0;1.0;5.0;22.0;77.01694915254237;3.143333333
2022.0;1.0;5.0;23.0;80.64406779661017;3.101666667
2022.0;1.0;6.0;0.0;136.27118644067798;3.045
2022.0;1.0;6.0;1.0;77.11864406779661;1.858333333
2022.0;1.0;6.0;2.0;84.30508474576271;1.823333333
2022.0;1.0;6.0;3.0;88.64406779661017;2.066666667
2022.0;1.0;6.0;4.0;91.54237288135593;1.983333333
2022.0;1.0;6.0;5.0;162.40677966101694;2.066666667
2022.0;1.0;6.0;6.0;120.70689655172414;1.491666667
2022.0;1.0;6.0;7.0;203.83050847457628;1.375
2022.0;1.0;6.0;8.0;141.84745762711864;1.088333333
2022.0;1.0;6.0;9.0;205.10169491525423;1.26
2022.0;1.0;6.0;10.0;179.94915254237287;1.25
2022.0;1.0;6.0;11.0;172.77966101694915;2.116666667
2022.0;1.0;6.0;12.0;173.4406779661017;2.34
2022.0;1.0;6.0;13.0;170.35593220338984;3.55
2022.0;1.0;6.0;14.0;175.32203389830508;3.376666667
2022.0;1.0;6.0;15.0;172.0677966101695;2.853333333
2022.0;1.0;6.0;16.0;176.16949152542372;2.951666667
2022.0;1.0;6.0;17.0;251.18965517241378;2.096666667
2022.0;1.0;6.0;18.0;153.864406779661;1.36
2022.0;1.0;6.0;19.0;113.35593220338983;0.985
2022.0;1.0;6.0;20.0;91.64406779661017;0.86
2022.0;1.0;6.0;21.0;90.9322033898305;0.713333333
2022.0;1.0;6.0;22.0;88.44067796610169;0.68
2022.0;1.0;6.0;23.0;84.40677966101696;0.793333333
2022.0;1.0;7.0;0.0;137.01694915254237;1.2
2022.0;1.0;7.0;1.0;92.37288135593221;1.335
2022.0;1.0;7.0;2.0;97.77966101694915;1.738333333
2022.0;1.0;7.0;3.0;99.17241379310344;1.956666667
2022.0;1.0;7.0;4.0;156.3050847457627;1.988333333
2022.0;1.0;7.0;5.0;135.77966101694915;1.873333333
2022.0;1.0;7.0;6.0;158.57627118644066;1.066666667
2022.0;1.0;7.0;7.0;191.89830508474577;1.176666667
2022.0;1.0;7.0;8.0;200.91525423728814;1.32
2022.0;1.0;7.0;9.0;184.79661016949152;1.021666667
2022.0;1.0;7.0;10.0;202.59322033898306;1.265
2022.0;1.0;7.0;11.0;199.47457627118644;1.92
2022.0;1.0;7.0;12.0;177.91525423728814;2.735
2022.0;1.0;7.0;13.0;189.60344827586206;3.143333333
2022.0;1.0;7.0;14.0;192.67796610169492;3.1
2022.0;1.0;7.0;15.0;183.3728813559322;1.946666667
2022.0;1.0;7.0;16.0;181.79661016949152;2.306666667
2022.0;1.0;7.0;17.0;253.94915254237287;2.438333333
2022.0;1.0;7.0;18.0;185.23728813559322;1.905
2022.0;1.0;7.0;19.0;174.40677966101694;1.305
2022.0;1.0;7.0;20.0;172.66101694915255;1.355
2022.0;1.0;7.0;21.0;173.15254237288136;1.888333333
2022.0;1.0;7.0;22.0;178.03389830508473;2.163333333
2022.0;1.0;7.0;23.0;189.0344827586207;1.413333333
2022.0;1.0;8.0;0.0;144.83050847457628;0.405
2022.0;1.0;8.0;1.0;193.32203389830508;0.363333333
2022.0;1.0;8.0;2.0;76.37288135593221;0.57
2022.0;1.0;8.0;3.0;95.0677966101695;0.851666667
2022.0;1.0;8.0;4.0;95.54237288135593;1.04
2022.0;1.0;8.0;5.0;93.16949152542372;0.448333333
2022.0;1.0;8.0;6.0;95.76271186440678;0.55
2022.0;1.0;8.0;7.0;195.61016949152543;0.658333333
2022.0;1.0;8.0;8.0;120.72881355932203;0.706666667
2022.0;1.0;8.0;9.0;134.0677966101695;0.628333333
2022.0;1.0;8.0;10.0;139.51724137931035;0.64
2022.0;1.0;8.0;11.0;178.16949152542372;0.895
2022.0;1.0;8.0;12.0;130.3050847457627;1.205
2022.0;1.0;8.0;13.0;126.94915254237289;1.555
2022.0;1.0;8.0;14.0;135.10169491525423;1.651666667
2022.0;1.0;8.0;15.0;155.91525423728814;2.065
2022.0;1.0;8.0;16.0;152.35593220338984;2.478333333
2022.0;1.0;8.0;17.0;192.0;2.883333333
2022.0;1.0;8.0;18.0;177.54237288135593;3.075
2022.0;1.0;8.0;19.0;168.59322033898306;3.375
2022.0;1.0;8.0;20.0;163.43103448275863;3.553333333
2022.0;1.0;8.0;21.0;185.64406779661016;3.935
2022.0;1.0;8.0;22.0;163.4406779661017;4.148333333
2022.0;1.0;8.0;23.0;161.1864406779661;4.471666667
2022.0;1.0;9.0;0.0;144.11864406779662;4.858333333
2022.0;1.0;9.0;1.0;184.4915254237288;5.261666667
2022.0;1.0;9.0;2.0;185.03389830508473;3.993333333
2022.0;1.0;9.0;3.0;181.33898305084745;3.505
2022.0;1.0;9.0;4.0;59.898305084745765;3.933333333
2022.0;1.0;9.0;5.0;79.11864406779661;3.926666667
2022.0;1.0;9.0;6.0;89.32758620689656;3.971666667
2022.0;1.0;9.0;7.0;193.66101694915255;3.423333333
2022.0;1.0;9.0;8.0;112.30508474576271;2.96
2022.0;1.0;9.0;9.0;165.0;2.848333333
2022.0;1.0;9.0;10.0;118.49152542372882;3.015
2022.0;1.0;9.0;11.0;123.15254237288136;3.418333333
2022.0;1.0;9.0;12.0;123.47457627118644;3.826666667
2022.0;1.0;9.0;13.0;132.33898305084745;4.43
2022.0;1.0;9.0;14.0;129.40677966101694;4.62
2022.0;1.0;9.0;15.0;124.03389830508475;4.608333333
2022.0;1.0;9.0;16.0;166.81034482758622;3.838333333
2022.0;1.0;9.0;17.0;84.0677966101695;3.083333333
2022.0;1.0;9.0;18.0;93.84745762711864;2.286666667
2022.0;1.0;9.0;19.0;88.35593220338983;2.63
2022.0;1.0;9.0;20.0;92.16949152542372;2.496666667
2022.0;1.0;9.0;21.0;91.1864406779661;1.806666667
2022.0;1.0;9.0;22.0;154.91525423728814;1.198333333
2022.0;1.0;9.0;23.0;208.08474576271186;0.776666667
2022.0;1.0;10.0;0.0;214.05084745762713;0.53
2022.0;1.0;10.0;1.0;220.864406779661;0.293333333
2022.0;1.0;10.0;2.0;217.68965517241378;0.628333333
2022.0;1.0;10.0;3.0;144.76271186440678;0.75
2022.0;1.0;10.0;4.0;143.72881355932202;0.511666667
2022.0;1.0;10.0;5.0;143.71186440677965;0.326666667
2022.0;1.0;10.0;6.0;138.4406779661017;0.186666667
2022.0;1.0;10.0;7.0;227.94915254237287;-0.101666667
2022.0;1.0;10.0;8.0;143.5593220338983;-1.036666667
2022.0;1.0;10.0;9.0;188.03389830508473;-1.208333333
2022.0;1.0;10.0;10.0;183.05084745762713;-1.01
2022.0;1.0;10.0;11.0;177.47457627118644;-0.911666667
2022.0;1.0;10.0;12.0;208.10169491525423;-0.65
2022.0;1.0;10.0;13.0;204.48275862068965;-0.121666667
2022.0;1.0;10.0;14.0;225.15254237288136;0.451666667
2022.0;1.0;10.0;15.0;237.57627118644066;0.96
2022.0;1.0;10.0;16.0;225.1864406779661;0.888333333
2022.0;1.0;10.0;17.0;284.271186440678;0.255
2022.0;1.0;10.0;18.0;176.11864406779662;-0.205
2022.0;1.0;10.0;19.0;235.05084745762713;-0.445
2022.0;1.0;10.0;20.0;210.08474576271186;-0.668333333
2022.0;1.0;10.0;21.0;196.9322033898305;-0.89
2022.0;1.0;10.0;22.0;202.89830508474577;-1.265
2022.0;1.0;10.0;23.0;202.67241379310346;-1.523333333
2022.0;1.0;11.0;0.0;213.6271186440678;-1.87
2022.0;1.0;11.0;1.0;207.40677966101694;-1.818333333
2022.0;1.0;11.0;2.0;99.10169491525424;-2.061666667
2022.0;1.0;11.0;3.0;163.98305084745763;-2.08
2022.0;1.0;11.0;4.0;216.11864406779662;-2.165
2022.0;1.0;11.0;5.0;168.74576271186442;-2.098333333
2022.0;1.0;11.0;6.0;217.28813559322035;-1.973333333
2022.0;1.0;11.0;7.0;230.4406779661017;-2.003333333
2022.0;1.0;11.0;8.0;209.54237288135593;-1.611666667
2022.0;1.0;11.0;9.0;231.25862068965517;-1.291666667
2022.0;1.0;11.0;10.0;244.3728813559322;-0.175
2022.0;1.0;11.0;11.0;238.4915254237288;0.478333333
2022.0;1.0;11.0;12.0;228.27118644067798;1.153333333
2022.0;1.0;11.0;13.0;219.5084745762712;2.751666667
2022.0;1.0;11.0;14.0;199.0677966101695;3.705
2022.0;1.0;11.0;15.0;204.28813559322035;4.408333333
2022.0;1.0;11.0;16.0;218.47457627118644;3.825
2022.0;1.0;11.0;17.0;277.4237288135593;3.406666667
2022.0;1.0;11.0;18.0;172.4406779661017;2.941666667
2022.0;1.0;11.0;19.0;213.3050847457627;2.481666667
2022.0;1.0;11.0;20.0;188.79310344827587;1.798333333
2022.0;1.0;11.0;21.0;163.03389830508473;1.166666667
2022.0;1.0;11.0;22.0;80.30508474576271;1.051666667
2022.0;1.0;11.0;23.0;113.91525423728814;0.43
2022.0;1.0;12.0;0.0;169.84745762711864;0.25
2022.0;1.0;12.0;1.0;107.79661016949153;0.34
2022.0;1.0;12.0;2.0;144.20338983050848;0.096666667
2022.0;1.0;12.0;3.0;139.6949152542373;0.181666667
2022.0;1.0;12.0;4.0;184.864406779661;0.296666667
2022.0;1.0;12.0;5.0;141.20338983050848;0.016666667
2022.0;1.0;12.0;6.0;179.91379310344828;0.591666667
2022.0;1.0;12.0;7.0;245.05084745762713;0.626666667
2022.0;1.0;12.0;8.0;184.05084745762713;0.048333333
2022.0;1.0;12.0;9.0;223.45762711864407;0.853333333
2022.0;1.0;12.0;10.0;233.45762711864407;1.561666667
2022.0;1.0;12.0;11.0;218.3728813559322;1.781666667
2022.0;1.0;12.0;12.0;215.32203389830508;1.71
2022.0;1.0;12.0;13.0;208.76271186440678;1.915
2022.0;1.0;12.0;14.0;208.84745762711864;1.885
2022.0;1.0;12.0;15.0;211.864406779661;1.896666667
2022.0;1.0;12.0;16.0;212.91379310344828;2.025
2022.0;1.0;12.0;17.0;288.54237288135596;2.191666667
2022.0;1.0;12.0;18.0;172.1864406779661;1.846666667
2022.0;1.0;12.0;19.0;219.32203389830508;2.04
2022.0;1.0;12.0;20.0;196.72881355932202;2.063333333
2022.0;1.0;12.0;21.0;188.9322033898305;1.818333333
2022.0;1.0;12.0;22.0;185.74576271186442;1.438333333
2022.0;1.0;12.0;23.0;184.864406779661;1.22
2022.0;1.0;13.0;0.0;205.94915254237287;0.908333333
2022.0;1.0;13.0;1.0;197.1864406779661;0.638333333
2022.0;1.0;13.0;2.0;89.29310344827586;0.266666667
2022.0;1.0;13.0;3.0;149.0677966101695;-0.131666667
2022.0;1.0;13.0;4.0;157.03389830508473;-0.465
2022.0;1.0;13.0;5.0;153.0677966101695;-0.518333333
2022.0;1.0;13.0;6.0;178.4406779661017;-0.763333333
2022.0;1.0;13.0;7.0;203.96610169491527;-1.16
2022.0;1.0;13.0;8.0;225.15254237288136;-1.393333333
2022.0;1.0;13.0;9.0;228.05084745762713;-1.35
2022.0;1.0;13.0;10.0;226.0677966101695;-0.976666667
2022.0;1.0;13.0;11.0;220.3050847457627;0.405
2022.0;1.0;13.0;12.0;202.81034482758622;2.438333333
2022.0;1.0;13.0;13.0;185.01694915254237;4.956666667
2022.0;1.0;13.0;14.0;175.76271186440678;6.738333333
2022.0;1.0;13.0;15.0;177.864406779661;7.008333333
2022.0;1.0;13.0;16.0;185.3050847457627;6.356666667
2022.0;1.0;13.0;17.0;255.8135593220339;5.243333333
2022.0;1.0;13.0;18.0;149.22033898305085;4.28
2022.0;1.0;13.0;19.0;200.32203389830508;4.148333333
2022.0;1.0;13.0;20.0;182.5084745762712;3.568333333
2022.0;1.0;13.0;21.0;175.61016949152543;3.205
2022.0;1.0;13.0;22.0;175.4406779661017;2.126666667
2022.0;1.0;13.0;23.0;173.94827586206895;2.186666667
2022.0;1.0;14.0;0.0;190.05084745762713;1.52
2022.0;1.0;14.0;1.0;209.38983050847457;0.775
2022.0;1.0;14.0;2.0;206.8135593220339;0.788333333
2022.0;1.0;14.0;3.0;199.47457627118644;0.133333333
2022.0;1.0;14.0;4.0;208.5593220338983;0.011666667
2022.0;1.0;14.0;5.0;227.6271186440678;0.206666667
2022.0;1.0;14.0;6.0;219.1864406779661;-0.335
2022.0;1.0;14.0;7.0;188.25423728813558;-0.356666667
2022.0;1.0;14.0;8.0;198.45762711864407;-0.273333333
2022.0;1.0;14.0;9.0;227.0344827586207;-0.075
2022.0;1.0;14.0;10.0;226.76271186440678;1.075
2022.0;1.0;14.0;11.0;214.71186440677965;3.168333333
2022.0;1.0;14.0;12.0;193.5593220338983;4.396666667
2022.0;1.0;14.0;13.0;181.61016949152543;6.783333333
2022.0;1.0;14.0;14.0;174.96610169491527;7.686666667
2022.0;1.0;14.0;15.0;171.15254237288136;7.615
2022.0;1.0;14.0;16.0;176.16949152542372;6.705
2022.0;1.0;14.0;17.0;224.23728813559322;5.435
2022.0;1.0;14.0;18.0;175.32203389830508;4.025
2022.0;1.0;14.0;19.0;168.9655172413793;3.053333333
2022.0;1.0;14.0;20.0;188.8135593220339;2.346666667
2022.0;1.0;14.0;21.0;193.22033898305085;1.991666667
2022.0;1.0;14.0;22.0;201.16949152542372;0.755
2022.0;1.0;14.0;23.0;57.644067796610166;-0.815
2022.0;1.0;15.0;0.0;154.38983050847457;-0.95
2022.0;1.0;15.0;1.0;85.03389830508475;-1.431666667
2022.0;1.0;15.0;2.0;111.15254237288136;-1.303333333
2022.0;1.0;15.0;3.0;123.10169491525424;-1.248333333
2022.0;1.0;15.0;4.0;119.84745762711864;-2.15
2022.0;1.0;15.0;5.0;103.39655172413794;-2.491666667
2022.0;1.0;15.0;6.0;120.8135593220339;-2.79
2022.0;1.0;15.0;7.0;223.79661016949152;-3.028333333
2022.0;1.0;15.0;8.0;134.91525423728814;-3.156666667
2022.0;1.0;15.0;9.0;168.47457627118644;-2.735
2022.0;1.0;15.0;10.0;141.16949152542372;-1.196666667
2022.0;1.0;15.0;11.0;156.15254237288136;0.181666667
2022.0;1.0;15.0;12.0;143.32203389830508;1.528333333
2022.0;1.0;15.0;13.0;141.54237288135593;4.916666667
2022.0;1.0;15.0;14.0;132.76271186440678;5.996666667
2022.0;1.0;15.0;15.0;137.11864406779662;5.546666667
2022.0;1.0;15.0;16.0;134.4655172413793;4.886666667
2022.0;1.0;15.0;17.0;200.83050847457628;3.095
2022.0;1.0;15.0;18.0;175.77966101694915;2.148333333
2022.0;1.0;15.0;19.0;194.22033898305085;2.906666667
2022.0;1.0;15.0;20.0;172.40677966101694;2.048333333
2022.0;1.0;15.0;21.0;184.9322033898305;2.66
2022.0;1.0;15.0;22.0;191.25423728813558;3.451666667
2022.0;1.0;15.0;23.0;181.864406779661;1.771666667
2022.0;1.0;16.0;0.0;168.35593220338984;1.158333333
2022.0;1.0;16.0;1.0;208.96610169491527;0.69
2022.0;1.0;16.0;2.0;141.6206896551724;0.233333333
2022.0;1.0;16.0;3.0;211.38983050847457;0.341666667
2022.0;1.0;16.0;4.0;85.40677966101696;0.315
2022.0;1.0;16.0;5.0;139.135593220339;0.553333333
2022.0;1.0;16.0;6.0;86.67796610169492;0.625
2022.0;1.0;16.0;7.0;197.22033898305085;0.763333333
2022.0;1.0;16.0;8.0;101.45762711864407;1.0
2022.0;1.0;16.0;9.0;171.64406779661016;1.191666667
2022.0;1.0;16.0;10.0;116.59322033898304;1.315
2022.0;1.0;16.0;11.0;161.10169491525423;1.545
2022.0;1.0;16.0;12.0;139.13793103448276;1.978333333
2022.0;1.0;16.0;13.0;132.79661016949152;2.386666667
2022.0;1.0;16.0;14.0;177.66101694915255;2.55
2022.0;1.0;16.0;15.0;124.20338983050847;2.601666667
2022.0;1.0;16.0;16.0;132.864406779661;2.503333333
2022.0;1.0;16.0;17.0;215.74576271186442;2.316666667
2022.0;1.0;16.0;18.0;193.15254237288136;2.156666667
2022.0;1.0;16.0;19.0;204.28813559322035;2.01
2022.0;1.0;16.0;20.0;157.135593220339;1.885
2022.0;1.0;16.0;21.0;195.6949152542373;1.701666667
2022.0;1.0;16.0;22.0;181.98275862068965;1.761666667
2022.0;1.0;16.0;23.0;173.88135593220338;1.835
2022.0;1.0;17.0;0.0;215.77966101694915;1.998333333
2022.0;1.0;17.0;1.0;225.35593220338984;2.271666667
2022.0;1.0;17.0;2.0;224.54237288135593;2.37
2022.0;1.0;17.0;3.0;159.59322033898306;2.575
2022.0;1.0;17.0;4.0;152.10169491525423;2.636666667
2022.0;1.0;17.0;5.0;90.30508474576271;2.995
2022.0;1.0;17.0;6.0;126.91525423728814;3.211666667
2022.0;1.0;17.0;7.0;230.38983050847457;3.38
2022.0;1.0;17.0;8.0;167.9322033898305;3.438333333
2022.0;1.0;17.0;9.0;199.44827586206895;3.581666667
2022.0;1.0;17.0;10.0;180.61016949152543;4.035
2022.0;1.0;17.0;11.0;187.91525423728814;4.323333333
2022.0;1.0;17.0;12.0;187.54237288135593;4.888333333
2022.0;1.0;17.0;13.0;183.76271186440678;5.283333333
2022.0;1.0;17.0;14.0;194.3728813559322;5.136666667
2022.0;1.0;17.0;15.0;194.0;5.038333333
2022.0;1.0;17.0;16.0;174.5084745762712;5.073333333
2022.0;1.0;17.0;17.0;227.05084745762713;5.088135593
2022.0;1.0;17.0;18.0;188.38983050847457;4.418333333
2022.0;1.0;17.0;19.0;128.6206896551724;4.566666667
2022.0;1.0;17.0;20.0;50.40677966101695;5.02
2022.0;1.0;17.0;21.0;107.0677966101695;5.038333333
2022.0;1.0;17.0;22.0;80.42372881355932;5.003333333
2022.0;1.0;17.0;23.0;82.20338983050847;5.016666667
2022.0;1.0;18.0;0.0;155.84745762711864;5.011666667
2022.0;1.0;18.0;1.0;78.37288135593221;5.01
2022.0;1.0;18.0;2.0;98.66101694915254;4.92
2022.0;1.0;18.0;3.0;117.61016949152543;4.888333333
2022.0;1.0;18.0;4.0;96.55932203389831;4.806666667
2022.0;1.0;18.0;5.0;165.17241379310346;4.796666667
2022.0;1.0;18.0;6.0;81.2542372881356;4.708333333
2022.0;1.0;18.0;7.0;239.32203389830508;4.555
2022.0;1.0;18.0;8.0;141.3050847457627;4.631666667
2022.0;1.0;18.0;9.0;195.0;4.796666667
2022.0;1.0;18.0;10.0;177.23728813559322;4.935
2022.0;1.0;18.0;11.0;176.45762711864407;5.28
2022.0;1.0;18.0;12.0;165.0;5.823333333
2022.0;1.0;18.0;13.0;169.33898305084745;6.808333333
2022.0;1.0;18.0;14.0;173.22033898305085;6.981666667
2022.0;1.0;18.0;15.0;166.1864406779661;6.906666667
2022.0;1.0;18.0;16.0;161.58620689655172;6.486666667
2022.0;1.0;18.0;17.0;121.83050847457628;5.976666667
2022.0;1.0;18.0;18.0;76.76271186440678;5.248333333
2022.0;1.0;18.0;19.0;91.96610169491525;4.453333333
2022.0;1.0;18.0;20.0;84.77966101694915;3.643333333
2022.0;1.0;18.0;21.0;82.22033898305085;2.628333333
2022.0;1.0;18.0;22.0;77.33898305084746;1.445
2022.0;1.0;18.0;23.0;80.13559322033899;1.003333333
2022.0;1.0;19.0;0.0;149.11864406779662;0.99
2022.0;1.0;19.0;1.0;74.55932203389831;1.31
2022.0;1.0;19.0;2.0;108.3103448275862;1.633333333
2022.0;1.0;19.0;3.0;99.55932203389831;1.823333333
2022.0;1.0;19.0;4.0;100.23728813559322;2.33
2022.0;1.0;19.0;5.0;165.0677966101695;2.375
2022.0;1.0;19.0;6.0;58.54237288135593;2.441666667
2022.0;1.0;19.0;7.0;251.72881355932202;2.501666667
2022.0;1.0;19.0;8.0;151.6271186440678;2.653333333
2022.0;1.0;19.0;9.0;190.10169491525423;2.821666667
2022.0;1.0;19.0;10.0;193.77966101694915;2.931666667
2022.0;1.0;19.0;11.0;185.98305084745763;2.991666667
2022.0;1.0;19.0;12.0;177.68965517241378;2.886666667
2022.0;1.0;19.0;13.0;178.59322033898306;2.85
2022.0;1.0;19.0;14.0;186.98305084745763;2.636666667
2022.0;1.0;19.0;15.0;182.20338983050848;2.686666667
2022.0;1.0;19.0;16.0;185.77966101694915;2.79
2022.0;1.0;19.0;17.0;247.67796610169492;2.866666667
2022.0;1.0;19.0;18.0;164.4406779661017;3.206666667
2022.0;1.0;19.0;19.0;187.61016949152543;3.661666667
2022.0;1.0;19.0;20.0;168.9322033898305;4.1
2022.0;1.0;19.0;21.0;162.84745762711864;4.451666667
2022.0;1.0;19.0;22.0;162.9655172413793;4.58
2022.0;1.0;19.0;23.0;164.05084745762713;4.17
2022.0;1.0;20.0;0.0;169.47457627118644;3.35
2022.0;1.0;20.0;1.0;184.25423728813558;2.483333333
2022.0;1.0;20.0;2.0;185.135593220339;2.18
2022.0;1.0;20.0;3.0;56.983050847457626;2.138333333
2022.0;1.0;20.0;4.0;102.79661016949153;2.206666667
2022.0;1.0;20.0;5.0;164.3728813559322;2.34
2022.0;1.0;20.0;6.0;91.03389830508475;2.396666667
2022.0;1.0;20.0;7.0;221.67796610169492;2.388333333
