YEAR;MO;DY;HOUR;P;T
2022.0;1.0;3.0;1.0;60.49152542372882;9.0
2022.0;1.0;3.0;2.0;60.88135593220339;8.0
2022.0;1.0;3.0;3.0;64.01694915254237;8.0
2022.0;1.0;3.0;4.0;101.33898305084746;9.0
2022.0;1.0;3.0;5.0;96.59322033898304;9.0
2022.0;1.0;3.0;6.0;158.9322033898305;9.0
2022.0;1.0;3.0;7.0;159.83050847457628;9.0
2022.0;1.0;3.0;8.0;164.25862068965517;9.0
2022.0;1.0;3.0;9.0;150.9322033898305;9.0
2022.0;1.0;3.0;10.0;120.61016949152543;9.0
2022.0;1.0;3.0;11.0;125.33898305084746;9.0
2022.0;1.0;3.0;12.0;126.94915254237289;9.0
2022.0;1.0;3.0;13.0;156.35593220338984;9.0
2022.0;1.0;3.0;14.0;159.27118644067798;8.0
2022.0;1.0;3.0;15.0;120.84745762711864;9.0
2022.0;1.0;3.0;16.0;124.75862068965517;9.0
2022.0;1.0;3.0;17.0;59.86440677966102;9.0
2022.0;1.0;3.0;18.0;60.47457627118644;8.0
2022.0;1.0;3.0;19.0;56.54237288135593;8.0
2022.0;1.0;3.0;20.0;59.28813559322034;8.0
2022.0;1.0;3.0;21.0;64.45762711864407;8.0
2022.0;1.0;3.0;22.0;63.440677966101696;7.0
2022.0;1.0;3.0;23.0;63.93103448275862;7.0
2022.0;1.0;4.0;0.0;65.08620689655173;7.0
2022.0;1.0;4.0;1.0;66.08474576271186;7.0
2022.0;1.0;4.0;2.0;66.01694915254237;7.0
2022.0;1.0;4.0;3.0;67.8135593220339;7.0
2022.0;1.0;4.0;4.0;67.86440677966101;6.0
2022.0;1.0;4.0;5.0;110.44067796610169;6.0
2022.0;1.0;4.0;6.0;143.42372881355934;6.0
2022.0;1.0;4.0;7.0;170.39655172413794;6.0
2022.0;1.0;4.0;8.0;145.135593220339;6.0
2022.0;1.0;4.0;9.0;146.16949152542372;6.0
2022.0;1.0;4.0;10.0;140.16949152542372;6.0
2022.0;1.0;4.0;11.0;137.16949152542372;6.0
2022.0;1.0;4.0;12.0;181.64406779661016;6.0
2022.0;1.0;4.0;13.0;131.54237288135593;6.0
2022.0;1.0;4.0;14.0;132.3728813559322;6.0
2022.0;1.0;4.0;15.0;137.51724137931035;6.0
2022.0;1.0;4.0;16.0;142.28813559322035;6.0
2022.0;1.0;4.0;17.0;66.98305084745763;6.0
2022.0;1.0;4.0;18.0;69.16949152542372;6.0
2022.0;1.0;4.0;19.0;65.55932203389831;6.0
2022.0;1.0;4.0;20.0;66.08474576271186;5.0
2022.0;1.0;4.0;21.0;67.40677966101696;4.0
2022.0;1.0;4.0;22.0;120.52542372881356;2.0
2022.0;1.0;4.0;23.0;136.81034482758622;2.0
2022.0;1.0;5.0;0.0;145.27118644067798;2.0
2022.0;1.0;5.0;1.0;142.4915254237288;2.0
2022.0;1.0;5.0;2.0;145.01694915254237;1.0
2022.0;1.0;5.0;3.0;144.5593220338983;1.0
2022.0;1.0;5.0;4.0;148.4915254237288;0.0
2022.0;1.0;5.0;5.0;148.71186440677965;0.0
2022.0;1.0;5.0;6.0;181.15254237288136;0.0
2022.0;1.0;5.0;7.0;219.17241379310346;0.0
2022.0;1.0;5.0;8.0;206.75862068965517;1.0
2022.0;1.0;5.0;9.0;193.71186440677965;1.0
2022.0;1.0;5.0;10.0;187.03389830508473;2.0
2022.0;1.0;5.0;11.0;186.22033898305085;2.0
2022.0;1.0;5.0;12.0;207.6949152542373;3.0
2022.0;1.0;5.0;13.0;172.88135593220338;3.0
2022.0;1.0;5.0;14.0;175.8421052631579;4.0
2022.0;1.0;5.0;15.0;173.75438596491227;4.0
2022.0;1.0;5.0;16.0;174.135593220339;3.55
2022.0;1.0;5.0;17.0;129.66101694915255;3.396666667
2022.0;1.0;5.0;18.0;129.03389830508473;3.463333333
2022.0;1.0;5.0;19.0;129.32203389830508;3.371666667
2022.0;1.0;5.0;20.0;133.08474576271186;3.468333333
2022.0;1.0;5.0;21.0;131.54237288135593;3.246666667
2022.0;1.0;5.0;22.0;132.0;3.143333333
2022.0;1.0;5.0;23.0;130.16949152542372;3.101666667
2022.0;1.0;6.0;0.0;138.72881355932202;3.045
2022.0;1.0;6.0;1.0;134.03389830508473;1.858333333
2022.0;1.0;6.0;2.0;133.72881355932202;1.823333333
2022.0;1.0;6.0;3.0;133.01694915254237;2.066666667
2022.0;1.0;6.0;4.0;132.1864406779661;1.983333333
2022.0;1.0;6.0;5.0;135.0;2.066666667
2022.0;1.0;6.0;6.0;176.98275862068965;1.491666667
2022.0;1.0;6.0;7.0;211.27118644067798;1.375
2022.0;1.0;6.0;8.0;178.50877192982455;1.088333333
2022.0;1.0;6.0;9.0;185.84745762711864;1.26
2022.0;1.0;6.0;10.0;177.10169491525423;1.25
2022.0;1.0;6.0;11.0;170.76271186440678;2.116666667
2022.0;1.0;6.0;12.0;198.65454545454546;2.34
2022.0;1.0;6.0;13.0;160.25423728813558;3.55
2022.0;1.0;6.0;14.0;166.58620689655172;3.376666667
2022.0;1.0;6.0;15.0;164.15254237288136;2.853333333
2022.0;1.0;6.0;16.0;178.40677966101694;2.951666667
2022.0;1.0;6.0;17.0;136.91525423728814;2.096666667
2022.0;1.0;6.0;18.0;136.15254237288136;1.36
2022.0;1.0;6.0;19.0;136.864406779661;0.985
2022.0;1.0;6.0;20.0;143.03389830508473;0.86
2022.0;1.0;6.0;21.0;138.135593220339;0.713333333
2022.0;1.0;6.0;22.0;138.5344827586207;0.68
2022.0;1.0;6.0;23.0;136.77966101694915;0.793333333
2022.0;1.0;7.0;0.0;136.33898305084745;1.2
2022.0;1.0;7.0;1.0;133.77966101694915;1.335
2022.0;1.0;7.0;2.0;134.5084745762712;1.738333333
2022.0;1.0;7.0;3.0;134.91525423728814;1.956666667
2022.0;1.0;7.0;4.0;136.8135593220339;1.988333333
2022.0;1.0;7.0;5.0;142.91379310344828;1.873333333
2022.0;1.0;7.0;6.0;178.8135593220339;1.066666667
2022.0;1.0;7.0;7.0;200.03389830508473;1.176666667
2022.0;1.0;7.0;8.0;193.45762711864407;1.32
2022.0;1.0;7.0;9.0;187.22033898305085;1.021666667
2022.0;1.0;7.0;10.0;177.4915254237288;1.265
2022.0;1.0;7.0;11.0;173.57894736842104;1.92
2022.0;1.0;7.0;12.0;210.864406779661;2.735
2022.0;1.0;7.0;13.0;165.74137931034483;3.143333333
2022.0;1.0;7.0;14.0;185.0;3.1
2022.0;1.0;7.0;15.0;173.9322033898305;1.946666667
2022.0;1.0;7.0;16.0;173.71186440677965;2.306666667
2022.0;1.0;7.0;17.0;134.45762711864407;2.438333333
2022.0;1.0;7.0;18.0;135.59322033898306;1.905
2022.0;1.0;7.0;19.0;132.9322033898305;1.305
2022.0;1.0;7.0;20.0;131.3050847457627;1.355
2022.0;1.0;7.0;21.0;133.77586206896552;1.888333333
2022.0;1.0;7.0;22.0;135.38983050847457;2.163333333
2022.0;1.0;7.0;23.0;143.32203389830508;1.413333333
2022.0;1.0;8.0;0.0;141.83050847457628;0.405
2022.0;1.0;8.0;1.0;139.67796610169492;0.363333333
2022.0;1.0;8.0;2.0;142.6271186440678;0.57
2022.0;1.0;8.0;3.0;137.40677966101694;0.851666667
2022.0;1.0;8.0;4.0;146.45762711864407;1.04
2022.0;1.0;8.0;5.0;139.13793103448276;0.448333333
2022.0;1.0;8.0;6.0;136.83050847457628;0.55
2022.0;1.0;8.0;7.0;136.74576271186442;0.658333333
2022.0;1.0;8.0;8.0;139.5593220338983;0.706666667
2022.0;1.0;8.0;9.0;138.45762711864407;0.628333333
2022.0;1.0;8.0;10.0;136.84745762711864;0.64
2022.0;1.0;8.0;11.0;131.6271186440678;0.895
2022.0;1.0;8.0;12.0;135.36206896551724;1.205
2022.0;1.0;8.0;13.0;136.96610169491527;1.555
2022.0;1.0;8.0;14.0;133.11864406779662;1.651666667
2022.0;1.0;8.0;15.0;130.98305084745763;2.065
2022.0;1.0;8.0;16.0;131.3050847457627;2.478333333
2022.0;1.0;8.0;17.0;128.20338983050848;2.883333333
2022.0;1.0;8.0;18.0;127.88135593220339;3.075
2022.0;1.0;8.0;19.0;125.47457627118644;3.375
2022.0;1.0;8.0;20.0;126.34482758620689;3.553333333
2022.0;1.0;8.0;21.0;125.47457627118644;3.935
2022.0;1.0;8.0;22.0;126.28813559322033;4.148333333
2022.0;1.0;8.0;23.0;122.8135593220339;4.471666667
2022.0;1.0;9.0;0.0;120.01694915254237;4.858333333
2022.0;1.0;9.0;1.0;135.42372881355934;5.261666667
2022.0;1.0;9.0;2.0;137.96610169491527;3.993333333
2022.0;1.0;9.0;3.0;128.57627118644066;3.505
2022.0;1.0;9.0;4.0;129.5344827586207;3.933333333
2022.0;1.0;9.0;5.0;131.28813559322035;3.926666667
2022.0;1.0;9.0;6.0;136.8135593220339;3.971666667
2022.0;1.0;9.0;7.0;137.135593220339;3.423333333
2022.0;1.0;9.0;8.0;134.15254237288136;2.96
2022.0;1.0;9.0;9.0;132.6271186440678;2.848333333
2022.0;1.0;9.0;10.0;127.69491525423729;3.015
2022.0;1.0;9.0;11.0;123.27118644067797;3.418333333
2022.0;1.0;9.0;12.0;101.20689655172414;3.826666667
2022.0;1.0;9.0;13.0;72.28813559322033;4.43
2022.0;1.0;9.0;14.0;71.49152542372882;4.62
2022.0;1.0;9.0;15.0;75.66101694915254;4.608333333
2022.0;1.0;9.0;16.0;76.88135593220339;3.838333333
2022.0;1.0;9.0;17.0;105.0;3.083333333
2022.0;1.0;9.0;18.0;131.94915254237287;2.286666667
2022.0;1.0;9.0;19.0;133.54237288135593;2.63
2022.0;1.0;9.0;20.0;140.56896551724137;2.496666667
2022.0;1.0;9.0;21.0;142.23728813559322;1.806666667
2022.0;1.0;9.0;22.0;146.54237288135593;1.198333333
2022.0;1.0;9.0;23.0;150.72881355932202;0.776666667
2022.0;1.0;10.0;0.0;147.4915254237288;0.53
2022.0;1.0;10.0;1.0;141.66101694915255;0.293333333
2022.0;1.0;10.0;2.0;144.5084745762712;0.628333333
2022.0;1.0;10.0;3.0;146.44827586206895;0.75
2022.0;1.0;10.0;4.0;150.61016949152543;0.511666667
2022.0;1.0;10.0;5.0;167.66101694915255;0.326666667
2022.0;1.0;10.0;6.0;216.15254237288136;0.186666667
2022.0;1.0;10.0;7.0;228.8135593220339;-0.101666667
2022.0;1.0;10.0;8.0;235.47457627118644;-1.036666667
2022.0;1.0;10.0;9.0;215.71186440677965;-1.208333333
2022.0;1.0;10.0;10.0;206.45762711864407;-1.01
2022.0;1.0;10.0;11.0;203.0344827586207;-0.911666667
2022.0;1.0;10.0;12.0;214.84745762711864;-0.65
2022.0;1.0;10.0;13.0;194.66101694915255;-0.121666667
2022.0;1.0;10.0;14.0;184.0677966101695;0.451666667
2022.0;1.0;10.0;15.0;187.0;0.96
2022.0;1.0;10.0;16.0;206.01724137931035;0.888333333
2022.0;1.0;10.0;17.0;140.98305084745763;0.255
2022.0;1.0;10.0;18.0;148.28813559322035;-0.205
2022.0;1.0;10.0;19.0;151.3793103448276;-0.445
2022.0;1.0;10.0;20.0;153.1864406779661;-0.668333333
2022.0;1.0;10.0;21.0;155.66101694915255;-0.89
2022.0;1.0;10.0;22.0;158.20338983050848;-1.265
2022.0;1.0;10.0;23.0;162.54237288135593;-1.523333333
2022.0;1.0;11.0;0.0;163.67796610169492;-1.87
2022.0;1.0;11.0;1.0;168.74576271186442;-1.818333333
2022.0;1.0;11.0;2.0;169.11864406779662;-2.061666667
2022.0;1.0;11.0;3.0;174.4655172413793;-2.08
2022.0;1.0;11.0;4.0;172.9322033898305;-2.165
2022.0;1.0;11.0;5.0;174.89830508474577;-2.098333333
2022.0;1.0;11.0;6.0;215.11864406779662;-1.973333333
2022.0;1.0;11.0;7.0;221.66101694915255;-2.003333333
2022.0;1.0;11.0;8.0;231.10169491525423;-1.611666667
2022.0;1.0;11.0;9.0;217.79661016949152;-1.291666667
2022.0;1.0;11.0;10.0;205.89655172413794;-0.175
2022.0;1.0;11.0;11.0;203.16949152542372;0.478333333
2022.0;1.0;11.0;12.0;209.3050847457627;1.153333333
2022.0;1.0;11.0;13.0;172.28813559322035;2.751666667
2022.0;1.0;11.0;14.0;162.01694915254237;3.705
2022.0;1.0;11.0;15.0;170.5344827586207;4.408333333
2022.0;1.0;11.0;16.0;181.23728813559322;3.825
2022.0;1.0;11.0;17.0;137.10169491525423;3.406666667
2022.0;1.0;11.0;18.0;137.6551724137931;2.941666667
2022.0;1.0;11.0;19.0;140.5084745762712;2.481666667
2022.0;1.0;11.0;20.0;143.01694915254237;1.798333333
2022.0;1.0;11.0;21.0;145.57627118644066;1.166666667
2022.0;1.0;11.0;22.0;152.32203389830508;1.051666667
2022.0;1.0;11.0;23.0;152.47457627118644;0.43
2022.0;1.0;12.0;0.0;157.45762711864407;0.25
2022.0;1.0;12.0;1.0;156.5084745762712;0.34
2022.0;1.0;12.0;2.0;160.74137931034483;0.096666667
2022.0;1.0;12.0;3.0;159.864406779661;0.181666667
2022.0;1.0;12.0;4.0;157.52542372881356;0.296666667
2022.0;1.0;12.0;5.0;155.76271186440678;0.016666667
2022.0;1.0;12.0;6.0;202.3728813559322;0.591666667
2022.0;1.0;12.0;7.0;219.91525423728814;0.626666667
2022.0;1.0;12.0;8.0;207.66101694915255;0.048333333
2022.0;1.0;12.0;9.0;202.05084745762713;0.853333333
2022.0;1.0;12.0;10.0;190.89655172413794;1.561666667
2022.0;1.0;12.0;11.0;188.83050847457628;1.781666667
2022.0;1.0;12.0;12.0;210.9322033898305;1.71
2022.0;1.0;12.0;13.0;183.01694915254237;1.915
2022.0;1.0;12.0;14.0;181.15254237288136;1.885
2022.0;1.0;12.0;15.0;179.77966101694915;1.896666667
2022.0;1.0;12.0;16.0;183.72881355932202;2.025
2022.0;1.0;12.0;17.0;134.71186440677965;2.191666667
2022.0;1.0;12.0;18.0;136.68965517241378;1.846666667
2022.0;1.0;12.0;19.0;129.89830508474577;2.04
2022.0;1.0;12.0;20.0;135.47457627118644;2.063333333
2022.0;1.0;12.0;21.0;136.88135593220338;1.818333333
2022.0;1.0;12.0;22.0;138.15254237288136;1.438333333
2022.0;1.0;12.0;23.0;136.57627118644066;1.22
2022.0;1.0;13.0;0.0;139.98305084745763;0.908333333
2022.0;1.0;13.0;1.0;143.39655172413794;0.638333333
2022.0;1.0;13.0;2.0;146.27118644067798;0.266666667
2022.0;1.0;13.0;3.0;148.01694915254237;-0.131666667
2022.0;1.0;13.0;4.0;151.05084745762713;-0.465
2022.0;1.0;13.0;5.0;155.38983050847457;-0.518333333
2022.0;1.0;13.0;6.0;196.6271186440678;-0.763333333
2022.0;1.0;13.0;7.0;224.79661016949152;-1.16
2022.0;1.0;13.0;8.0;217.28813559322035;-1.393333333
2022.0;1.0;13.0;9.0;208.86206896551724;-1.35
2022.0;1.0;13.0;10.0;200.0;-0.976666667
2022.0;1.0;13.0;11.0;181.67796610169492;0.405
2022.0;1.0;13.0;12.0;207.10169491525423;2.438333333
2022.0;1.0;13.0;13.0;142.64406779661016;4.956666667
2022.0;1.0;13.0;14.0;136.42372881355934;6.738333333
2022.0;1.0;13.0;15.0;143.135593220339;7.008333333
2022.0;1.0;13.0;16.0;155.9655172413793;6.356666667
2022.0;1.0;13.0;17.0;65.32758620689656;5.243333333
2022.0;1.0;13.0;18.0;75.69491525423729;4.28
2022.0;1.0;13.0;19.0;117.08474576271186;4.148333333
2022.0;1.0;13.0;20.0;137.135593220339;3.568333333
2022.0;1.0;13.0;21.0;135.45762711864407;3.205
2022.0;1.0;13.0;22.0;142.28813559322035;2.126666667
2022.0;1.0;13.0;23.0;144.864406779661;2.186666667
2022.0;1.0;14.0;0.0;147.38983050847457;1.52
2022.0;1.0;14.0;1.0;149.4655172413793;0.775
2022.0;1.0;14.0;2.0;154.6271186440678;0.788333333
2022.0;1.0;14.0;3.0;152.59322033898306;0.133333333
2022.0;1.0;14.0;4.0;155.11864406779662;0.011666667
2022.0;1.0;14.0;5.0;156.05084745762713;0.206666667
2022.0;1.0;14.0;6.0;183.42372881355934;-0.335
2022.0;1.0;14.0;7.0;184.77966101694915;-0.356666667
2022.0;1.0;14.0;8.0;170.98305084745763;-0.273333333
2022.0;1.0;14.0;9.0;151.07843137254903;-0.075
2022.0;1.0;14.0;10.0;154.12765957446808;1.075
2022.0;1.0;14.0;11.0;115.50909090909092;3.168333333
2022.0;1.0;14.0;12.0;137.4655172413793;4.396666667
2022.0;1.0;14.0;13.0;113.7457627118644;6.783333333
2022.0;1.0;14.0;14.0;90.62711864406779;7.686666667
2022.0;1.0;14.0;15.0;99.27118644067797;7.615
2022.0;1.0;14.0;16.0;108.79310344827586;6.705
2022.0;1.0;14.0;17.0;75.27586206896552;5.435
2022.0;1.0;14.0;18.0;88.76271186440678;4.025
2022.0;1.0;14.0;19.0;137.1864406779661;3.053333333
2022.0;1.0;14.0;20.0;135.32203389830508;2.346666667
2022.0;1.0;14.0;21.0;143.96610169491527;1.991666667
2022.0;1.0;14.0;22.0;151.98305084745763;0.755
2022.0;1.0;14.0;23.0;152.3793103448276;-0.815
2022.0;1.0;15.0;0.0;150.74576271186442;-0.95
2022.0;1.0;15.0;1.0;154.32203389830508;-1.431666667
2022.0;1.0;15.0;2.0;155.59322033898306;-1.303333333
2022.0;1.0;15.0;3.0;157.5084745762712;-1.248333333
2022.0;1.0;15.0;4.0;163.3050847457627;-2.15
2022.0;1.0;15.0;5.0;160.23728813559322;-2.491666667
2022.0;1.0;15.0;6.0;161.0;-2.79
2022.0;1.0;15.0;7.0;165.17241379310346;-3.028333333
2022.0;1.0;15.0;8.0;165.33898305084745;-3.156666667
2022.0;1.0;15.0;9.0;162.20338983050848;-2.735
2022.0;1.0;15.0;10.0;145.4915254237288;-1.196666667
2022.0;1.0;15.0;11.0;133.77966101694915;0.181666667
2022.0;1.0;15.0;12.0;120.86440677966101;1.528333333
2022.0;1.0;15.0;13.0;115.94915254237289;4.916666667
2022.0;1.0;15.0;14.0;110.51724137931035;5.996666667
2022.0;1.0;15.0;15.0;125.28813559322033;5.546666667
2022.0;1.0;15.0;16.0;130.84745762711864;4.886666667
2022.0;1.0;15.0;17.0;133.42372881355934;3.095
2022.0;1.0;15.0;18.0;132.08474576271186;2.148333333
2022.0;1.0;15.0;19.0;136.135593220339;2.906666667
2022.0;1.0;15.0;20.0;136.05084745762713;2.048333333
2022.0;1.0;15.0;21.0;144.03389830508473;2.66
2022.0;1.0;15.0;22.0;145.06896551724137;3.451666667
2022.0;1.0;15.0;23.0;144.0677966101695;1.771666667
2022.0;1.0;16.0;0.0;151.59322033898306;1.158333333
2022.0;1.0;16.0;1.0;147.16949152542372;0.69
2022.0;1.0;16.0;2.0;146.135593220339;0.233333333
2022.0;1.0;16.0;3.0;146.88135593220338;0.341666667
2022.0;1.0;16.0;4.0;143.79661016949152;0.315
2022.0;1.0;16.0;5.0;144.15254237288136;0.553333333
2022.0;1.0;16.0;6.0;141.58620689655172;0.625
2022.0;1.0;16.0;7.0;142.22033898305085;0.763333333
2022.0;1.0;16.0;8.0;138.52542372881356;1.0
2022.0;1.0;16.0;9.0;136.25423728813558;1.191666667
2022.0;1.0;16.0;10.0;133.5593220338983;1.315
2022.0;1.0;16.0;11.0;132.27118644067798;1.545
2022.0;1.0;16.0;12.0;132.61016949152543;1.978333333
2022.0;1.0;16.0;13.0;132.1864406779661;2.386666667
2022.0;1.0;16.0;14.0;131.79310344827587;2.55
2022.0;1.0;16.0;15.0;129.67796610169492;2.601666667
2022.0;1.0;16.0;16.0;133.83050847457628;2.503333333
2022.0;1.0;16.0;17.0;133.94915254237287;2.316666667
2022.0;1.0;16.0;18.0;134.23728813559322;2.156666667
2022.0;1.0;16.0;19.0;136.03389830508473;2.01
2022.0;1.0;16.0;20.0;135.15254237288136;1.885
2022.0;1.0;16.0;21.0;133.91525423728814;1.701666667
2022.0;1.0;16.0;22.0;136.31034482758622;1.761666667
2022.0;1.0;16.0;23.0;135.3728813559322;1.835
2022.0;1.0;17.0;0.0;132.67796610169492;1.998333333
2022.0;1.0;17.0;1.0;131.59322033898306;2.271666667
2022.0;1.0;17.0;2.0;133.23728813559322;2.37
2022.0;1.0;17.0;3.0;133.5084745762712;2.575
2022.0;1.0;17.0;4.0;130.64406779661016;2.636666667
2022.0;1.0;17.0;5.0;129.63793103448276;2.995
2022.0;1.0;17.0;6.0;168.5593220338983;3.211666667
2022.0;1.0;17.0;7.0;162.59322033898306;3.38
2022.0;1.0;17.0;8.0;161.864406779661;3.438333333
2022.0;1.0;17.0;9.0;138.47457627118644;3.581666667
2022.0;1.0;17.0;10.0;114.16949152542372;4.035
2022.0;1.0;17.0;11.0;111.05084745762711;4.323333333
2022.0;1.0;17.0;12.0;114.2542372881356;4.888333333
2022.0;1.0;17.0;13.0;144.70689655172413;5.283333333
2022.0;1.0;17.0;14.0;117.35593220338983;5.136666667
2022.0;1.0;17.0;15.0;114.35593220338983;5.038333333
2022.0;1.0;17.0;16.0;114.49152542372882;5.073333333
2022.0;1.0;17.0;17.0;73.27118644067797;5.088135593
2022.0;1.0;17.0;18.0;77.89830508474576;4.418333333
2022.0;1.0;17.0;19.0;74.33898305084746;4.566666667
2022.0;1.0;17.0;20.0;72.96610169491525;5.02
2022.0;1.0;17.0;21.0;73.15517241379311;5.038333333
2022.0;1.0;17.0;22.0;72.10169491525424;5.003333333
2022.0;1.0;17.0;23.0;72.45762711864407;5.016666667
2022.0;1.0;18.0;0.0;74.84745762711864;5.011666667
2022.0;1.0;18.0;1.0;73.13559322033899;5.01
2022.0;1.0;18.0;2.0;72.86440677966101;4.92
2022.0;1.0;18.0;3.0;70.84745762711864;4.888333333
2022.0;1.0;18.0;4.0;72.42372881355932;4.806666667
2022.0;1.0;18.0;5.0;124.12068965517241;4.796666667
2022.0;1.0;18.0;6.0;156.33898305084745;4.708333333
2022.0;1.0;18.0;7.0;159.10169491525423;4.555
2022.0;1.0;18.0;8.0;128.40677966101694;4.631666667
2022.0;1.0;18.0;9.0;125.56896551724138;4.796666667
2022.0;1.0;18.0;10.0;114.27118644067797;4.935
2022.0;1.0;18.0;11.0;108.13559322033899;5.28
2022.0;1.0;18.0;12.0;162.6949152542373;5.823333333
2022.0;1.0;18.0;13.0;100.56896551724138;6.808333333
2022.0;1.0;18.0;14.0;104.72881355932203;6.981666667
2022.0;1.0;18.0;15.0;106.03448275862068;6.906666667
2022.0;1.0;18.0;16.0;129.88135593220338;6.486666667
2022.0;1.0;18.0;17.0;57.271186440677965;5.976666667
2022.0;1.0;18.0;18.0;70.37288135593221;5.248333333
2022.0;1.0;18.0;19.0;74.38983050847457;4.453333333
2022.0;1.0;18.0;20.0;78.20689655172414;3.643333333
2022.0;1.0;18.0;21.0;83.37288135593221;2.628333333
2022.0;1.0;18.0;22.0;135.0;1.445
2022.0;1.0;18.0;23.0;145.15254237288136;1.003333333
2022.0;1.0;19.0;0.0;148.05084745762713;0.99
2022.0;1.0;19.0;1.0;146.84745762711864;1.31
2022.0;1.0;19.0;2.0;141.1864406779661;1.633333333
2022.0;1.0;19.0;3.0;140.08474576271186;1.823333333
2022.0;1.0;19.0;4.0;138.0344827586207;2.33
2022.0;1.0;19.0;5.0;135.0677966101695;2.375
2022.0;1.0;19.0;6.0;164.5084745762712;2.441666667
2022.0;1.0;19.0;7.0;173.88135593220338;2.501666667
2022.0;1.0;19.0;8.0;138.8135593220339;2.653333333
2022.0;1.0;19.0;9.0;136.57627118644066;2.821666667
2022.0;1.0;19.0;10.0;131.42372881355934;2.931666667
2022.0;1.0;19.0;11.0;135.52542372881356;2.991666667
2022.0;1.0;19.0;12.0;168.91379310344828;2.886666667
2022.0;1.0;19.0;13.0;136.42372881355934;2.85
2022.0;1.0;19.0;14.0;133.45762711864407;2.636666667
2022.0;1.0;19.0;15.0;134.22033898305085;2.686666667
2022.0;1.0;19.0;16.0;136.38983050847457;2.79
2022.0;1.0;19.0;17.0;135.66101694915255;2.866666667
2022.0;1.0;19.0;18.0;131.88135593220338;3.206666667
2022.0;1.0;19.0;19.0;127.57627118644068;3.661666667
2022.0;1.0;19.0;20.0;130.63793103448276;4.1
2022.0;1.0;19.0;21.0;123.54237288135593;4.451666667
2022.0;1.0;19.0;22.0;122.96610169491525;4.58
2022.0;1.0;19.0;23.0;126.89830508474576;4.17
2022.0;1.0;20.0;0.0;133.38983050847457;3.35
2022.0;1.0;20.0;1.0;135.5084745762712;2.483333333
2022.0;1.0;20.0;2.0;133.59322033898306;2.18
2022.0;1.0;20.0;3.0;135.82758620689654;2.138333333
2022.0;1.0;20.0;4.0;136.61016949152543;2.206666667
2022.0;1.0;20.0;5.0;136.91525423728814;2.34
2022.0;1.0;20.0;6.0;167.6949152542373;2.396666667
2022.0;1.0;20.0;7.0;171.25423728813558;2.388333333
2022.0;1.0;20.0;8.0;143.23728813559322;2.306666667
